Telemetry_ID,Trip_ID,Timestamp,Minute_Offset,Latitude,Longitude,Altitude_Meters,Speed_KMH,Acceleration_X,Acceleration_Y,Acceleration_Z,Gyro_X,Gyro_Y,Gyro_Z,Phone_Mount
TEL_008984,T344,2026-08-16 21:31:00,14,12.981883,77.623544,881.4,36.77,-0.835,-0.111,16.478,-5.36,-0.38,6.37,Handlebar_Mount
TEL_008985,T344,2026-08-16 21:32:00,15,12.981852,77.623589,885.9,29.26,0.283,0.321,14.574,9.12,-3.17,19.76,Handlebar_Mount
TEL_008986,T344,2026-08-16 21:33:00,16,12.981871,77.623643,875.2,35.0,-0.023,1.195,15.013,-2.61,6.76,-14.71,Handlebar_Mount
TEL_008987,T344,2026-08-16 21:34:00,17,12.981891,77.623584,888.1,38.56,-1.372,0.25,11.013,16.6,-6.11,35.38,Handlebar_Mount
TEL_008988,T344,2026-08-16 21:35:00,18,12.981935,77.623519,873.9,42.1,1.144,-0.704,10.129,10.31,-3.74,3.54,Handlebar_Mount
TEL_008989,T344,2026-08-16 21:36:00,19,12.981951,77.623542,889.3,29.42,-0.303,-0.155,10.211,-20.67,2.32,1.55,Handlebar_Mount
TEL_008990,T344,2026-08-16 21:37:00,20,12.981966,77.623499,870.0,27.61,-0.72,1.075,4.024,-13.59,-9.24,8.45,Handlebar_Mount
TEL_008991,T345,2026-08-10 23:01:00,1,12.992077,77.623154,886.0,2.64,-1.1,-1.024,7.136,-4.34,-7.98,6.14,Pocket
TEL_008992,T345,2026-08-10 23:02:00,2,12.992072,77.623147,893.4,4.56,-0.966,-0.012,7.752,-25.07,-0.8,18.84,Pocket
TEL_008993,T345,2026-08-10 23:03:00,3,12.992085,77.623167,872.3,12.82,-0.438,-0.206,10.354,-26.13,43.8,2.92,Pocket
TEL_008994,T345,2026-08-10 23:04:00,4,12.992105,77.623196,886.4,18.91,-0.349,0.115,9.018,21.53,-27.8,-11.05,Pocket
TEL_008995,T345,2026-08-10 23:05:00,5,12.99213,77.623232,882.3,23.44,0.276,-1.565,6.553,4.57,3.49,21.04,Pocket
TEL_008996,T345,2026-08-10 23:06:00,6,12.9921,77.623188,883.6,28.9,0.584,-0.991,7.442,11.33,14.68,9.71,Pocket
TEL_008997,T345,2026-08-10 23:07:00,7,12.992128,77.623208,878.6,26.45,0.692,-0.151,7.514,1.13,15.76,-20.01,Pocket
TEL_008998,T345,2026-08-10 23:08:00,8,12.992101,77.623227,882.9,25.41,0.197,0.316,7.743,0.28,6.19,-22.04,Pocket
TEL_008999,T345,2026-08-10 23:09:00,9,12.992132,77.62325,879.2,29.29,-0.275,0.515,8.516,26.42,-14.74,-1.93,Pocket
TEL_009000,T345,2026-08-10 23:10:00,10,12.992146,77.623208,869.9,27.32,-0.474,0.93,4.749,6.22,1.0,0.8,Pocket
TEL_009001,T345,2026-08-10 23:11:00,11,12.992162,77.623255,882.4,30.41,-0.271,0.232,6.877,-6.91,-7.53,1.98,Pocket
TEL_009002,T345,2026-08-10 23:12:00,12,12.992135,77.623215,883.7,26.03,-1.003,0.546,8.606,-8.07,4.99,21.8,Pocket
TEL_009003,T345,2026-08-10 23:13:00,13,12.992147,77.623249,881.2,22.18,0.959,1.763,10.03,8.92,-20.93,-1.58,Pocket
TEL_009004,T345,2026-08-10 23:14:00,14,12.992117,77.623207,888.3,27.47,-0.929,0.8,11.921,-41.91,11.18,-21.57,Pocket
TEL_009005,T345,2026-08-10 23:15:00,15,12.992133,77.623252,875.5,29.73,-0.461,-0.25,10.63,-14.62,5.05,6.56,Pocket
TEL_009006,T345,2026-08-10 23:16:00,16,12.99217,77.623306,875.4,34.76,0.178,0.942,9.727,-8.21,6.87,7.15,Pocket
TEL_009007,T345,2026-08-10 23:17:00,17,12.992205,77.623357,881.8,33.27,-0.645,0.342,7.005,15.59,-1.17,8.04,Pocket
TEL_009008,T345,2026-08-10 23:18:00,18,12.992244,77.623413,883.3,36.57,-1.456,-0.754,11.439,-4.8,6.87,-16.0,Pocket
TEL_009009,T345,2026-08-10 23:19:00,19,12.992263,77.623359,880.6,35.15,-0.92,-0.437,9.149,-1.27,-21.48,10.74,Pocket
TEL_009010,T345,2026-08-10 23:20:00,20,12.992298,77.623307,889.3,33.59,0.014,0.987,10.33,-16.9,3.54,6.57,Pocket
TEL_009011,T345,2026-08-10 23:21:00,21,12.992273,77.623271,877.2,23.68,0.298,0.769,10.565,-21.07,-41.8,-5.41,Pocket
TEL_009012,T345,2026-08-10 23:22:00,22,12.992285,77.623235,886.3,23.25,0.642,1.465,11.339,13.35,-5.66,5.36,Pocket
TEL_009013,T345,2026-08-10 23:23:00,23,12.992314,77.623277,869.6,27.42,-0.141,0.691,9.858,-17.39,-6.72,13.77,Pocket
TEL_009014,T345,2026-08-10 23:24:00,24,12.992285,77.623299,884.9,27.73,0.239,1.284,8.577,4.08,-14.74,4.67,Pocket
TEL_009015,T345,2026-08-10 23:25:00,25,12.992248,77.623245,880.5,34.72,-0.22,0.779,15.707,-3.47,15.32,-10.91,Pocket
TEL_009016,T345,2026-08-10 23:26:00,26,12.992283,77.623271,881.7,33.22,-0.081,0.255,8.834,2.33,16.16,4.7,Pocket
TEL_009017,T345,2026-08-10 23:27:00,27,12.992303,77.6233,886.0,37.83,0.363,-0.676,6.504,12.01,-3.78,-7.53,Pocket
TEL_009018,T345,2026-08-10 23:28:00,28,12.992265,77.623356,881.5,36.51,-0.139,-0.489,10.934,13.09,-5.32,31.09,Pocket
TEL_009019,T345,2026-08-10 23:29:00,29,12.992302,77.623302,881.7,34.82,-0.632,0.78,13.277,-5.01,-34.07,-1.4,Pocket
TEL_009020,T345,2026-08-10 23:30:00,30,12.992334,77.62335,874.4,30.92,-0.936,-0.12,10.259,-13.99,-27.79,-1.45,Pocket
TEL_009021,T345,2026-08-10 23:31:00,31,12.992367,77.623373,879.3,30.36,0.542,0.194,7.824,1.83,24.27,-0.65,Pocket
TEL_009022,T345,2026-08-10 23:32:00,32,12.992333,77.623423,881.8,32.06,-0.45,-0.007,2.794,7.6,-15.35,-9.66,Pocket
TEL_009023,T345,2026-08-10 23:33:00,33,12.992349,77.623376,883.1,30.5,0.343,0.02,9.479,12.17,18.74,-6.57,Pocket
TEL_009024,T345,2026-08-10 23:34:00,34,12.992379,77.623331,881.2,29.06,0.114,0.349,6.498,-4.6,13.59,13.98,Pocket
TEL_009025,T345,2026-08-10 23:35:00,35,12.992414,77.623382,880.3,33.04,1.165,0.824,11.408,23.86,-2.2,3.21,Pocket
TEL_009026,T345,2026-08-10 23:36:00,36,12.992387,77.623402,885.1,25.87,1.348,-0.278,9.395,28.06,-10.13,-16.25,Pocket
TEL_009027,T345,2026-08-10 23:37:00,37,12.992363,77.623367,883.1,22.62,0.328,-0.274,9.937,1.12,-6.44,-2.93,Pocket
TEL_009028,T346,2026-08-10 16:34:00,1,12.911994,77.600463,872.2,9.75,0.077,0.81,9.506,-0.08,27.75,-11.03,Handlebar_Mount
TEL_009029,T346,2026-08-10 16:35:00,2,12.912005,77.600479,879.5,10.61,0.366,-0.787,9.074,-1.95,-5.18,5.92,Handlebar_Mount
TEL_009030,T346,2026-08-10 16:36:00,3,12.911978,77.600498,877.8,25.42,0.868,-0.386,9.549,-7.93,-21.41,-5.15,Handlebar_Mount
TEL_009031,T346,2026-08-10 16:37:00,4,12.911952,77.60046,877.1,24.94,-0.376,0.009,9.533,6.41,0.32,-6.78,Handlebar_Mount
TEL_009032,T346,2026-08-10 16:38:00,5,12.911924,77.600501,885.6,26.67,-2.266,0.818,9.632,-13.34,-13.59,-6.14,Handlebar_Mount
TEL_009033,T346,2026-08-10 16:39:00,6,12.911937,77.600461,879.1,25.8,0.885,0.202,9.424,3.77,-11.48,27.07,Handlebar_Mount
TEL_009034,T346,2026-08-10 16:40:00,7,12.911908,77.600418,883.1,27.98,-0.603,-1.662,9.851,7.35,-0.18,-17.79,Handlebar_Mount
TEL_009035,T346,2026-08-10 16:41:00,8,12.911924,77.600443,876.9,31.55,0.201,0.748,9.39,13.87,7.99,-21.26,Handlebar_Mount
TEL_009036,T346,2026-08-10 16:42:00,9,12.911965,77.600384,873.9,38.28,0.026,-0.843,10.096,-4.15,10.01,-23.18,Handlebar_Mount
TEL_009037,T346,2026-08-10 16:43:00,10,12.912001,77.600436,882.2,33.73,-0.745,0.145,12.409,14.12,4.29,3.4,Handlebar_Mount
TEL_009038,T346,2026-08-10 16:44:00,11,12.912043,77.600466,880.5,39.6,-0.942,0.334,10.778,-1.05,-8.51,18.52,Handlebar_Mount
TEL_009039,T346,2026-08-10 16:45:00,12,12.912081,77.60041,882.8,36.25,0.213,-3.029,9.548,-2.11,-3.3,-3.57,Handlebar_Mount
TEL_009040,T346,2026-08-10 16:46:00,13,12.9121,77.600356,884.0,35.64,-0.246,0.109,10.121,-3.79,-1.6,-5.84,Handlebar_Mount
TEL_009041,T346,2026-08-10 16:47:00,14,12.912118,77.600407,866.8,33.66,-0.157,-1.272,9.561,9.52,-11.21,3.62,Handlebar_Mount
TEL_009042,T346,2026-08-10 16:48:00,15,12.912081,77.600354,888.6,34.69,-0.027,-0.35,9.253,0.14,0.13,-20.44,Handlebar_Mount
TEL_009043,T346,2026-08-10 16:49:00,16,12.912041,77.600412,886.5,37.45,-0.115,0.368,9.225,-0.78,12.83,17.06,Handlebar_Mount
TEL_009044,T346,2026-08-10 16:50:00,17,12.912004,77.600466,885.1,35.41,0.847,-1.135,8.68,18.09,-24.52,-9.31,Handlebar_Mount
TEL_009045,T346,2026-08-10 16:51:00,18,12.911967,77.600413,885.4,34.78,-1.27,0.002,10.188,3.41,3.65,-7.43,Handlebar_Mount
TEL_009046,T346,2026-08-10 16:52:00,19,12.912005,77.60044,881.8,36.13,-0.004,0.136,9.56,-2.72,-0.76,25.44,Handlebar_Mount
TEL_009047,T346,2026-08-10 16:53:00,20,12.912041,77.600388,881.0,34.13,-0.367,-0.99,9.359,-10.58,-17.04,-4.81,Handlebar_Mount
TEL_009048,T346,2026-08-10 16:54:00,21,12.912076,77.600438,888.2,32.72,0.171,0.422,9.441,-3.38,13.11,0.5,Handlebar_Mount
TEL_009049,T346,2026-08-10 16:55:00,22,12.912041,77.600463,894.5,32.81,0.883,-0.622,9.802,-10.36,-18.33,23.13,Handlebar_Mount
TEL_009050,T346,2026-08-10 16:56:00,23,12.912006,77.600514,874.8,33.03,-1.003,0.042,9.963,-3.97,14.14,8.73,Handlebar_Mount
TEL_009051,T346,2026-08-10 16:57:00,24,12.911977,77.600471,884.7,27.88,0.024,0.757,8.855,-4.47,-10.58,20.51,Handlebar_Mount
TEL_009052,T346,2026-08-10 16:58:00,25,12.912007,77.600493,878.1,28.92,-0.523,-2.702,10.167,-0.75,-23.14,9.46,Handlebar_Mount
TEL_009053,T346,2026-08-10 16:59:00,26,12.911973,77.600444,880.2,32.21,0.021,-0.743,10.714,-5.31,-4.28,-5.65,Handlebar_Mount
TEL_009054,T346,2026-08-10 17:00:00,27,12.911993,77.600502,870.9,37.75,-0.762,0.109,8.858,-12.99,-21.39,10.54,Handlebar_Mount
TEL_009055,T346,2026-08-10 17:01:00,28,12.912017,77.600537,881.8,45.33,-0.357,-0.048,9.552,-0.34,-8.9,-6.7,Handlebar_Mount
TEL_009056,T346,2026-08-10 17:02:00,29,12.912064,77.600605,878.1,44.43,-0.955,-0.649,9.701,4.15,3.32,1.3,Handlebar_Mount
TEL_009057,T346,2026-08-10 17:03:00,30,12.912109,77.600637,889.0,41.76,-0.536,-0.26,10.772,1.29,1.23,5.72,Handlebar_Mount
TEL_009058,T346,2026-08-10 17:04:00,31,12.912064,77.600701,882.2,41.92,-0.297,-0.372,9.283,10.24,-6.16,-3.74,Handlebar_Mount
TEL_009059,T346,2026-08-10 17:05:00,32,12.912018,77.600635,883.7,43.27,0.681,0.485,10.144,5.94,-3.54,0.05,Handlebar_Mount
TEL_009060,T346,2026-08-10 17:06:00,33,12.911973,77.600668,874.0,42.58,-0.085,-0.433,9.35,13.53,16.89,-17.69,Handlebar_Mount
TEL_009061,T346,2026-08-10 17:07:00,34,12.91193,77.600604,873.5,41.15,-0.445,0.895,10.402,8.82,-20.71,5.75,Handlebar_Mount
TEL_009062,T346,2026-08-10 17:08:00,35,12.911953,77.600672,868.1,44.08,0.545,0.158,9.558,-0.91,-2.62,-26.77,Handlebar_Mount
TEL_009063,T346,2026-08-10 17:09:00,36,12.91197,77.600721,881.2,31.72,-0.776,-2.603,9.203,18.45,-10.44,0.08,Handlebar_Mount
TEL_009064,T346,2026-08-10 17:10:00,37,12.911983,77.600683,883.8,24.61,-0.159,-0.106,9.728,-9.57,-12.32,-15.01,Handlebar_Mount
TEL_009065,T347,2026-08-11 17:39:00,1,12.906477,77.596734,875.2,3.02,0.06,-0.663,9.753,-7.2,0.02,2.74,Handlebar_Mount
TEL_009066,T347,2026-08-11 17:40:00,2,12.906481,77.596739,878.2,6.72,0.527,0.695,9.624,5.61,12.6,-10.61,Handlebar_Mount
TEL_009067,T347,2026-08-11 17:41:00,3,12.90649,77.596713,877.1,16.63,0.242,0.69,10.687,-13.57,-5.46,-30.59,Handlebar_Mount
TEL_009068,T347,2026-08-11 17:42:00,4,12.906517,77.596733,883.0,25.34,-0.691,-1.001,9.613,1.08,-17.62,-4.34,Handlebar_Mount
TEL_009069,T347,2026-08-11 17:43:00,5,12.90655,77.596757,877.3,31.79,1.007,-0.359,9.347,1.63,-6.04,-17.55,Handlebar_Mount
TEL_009070,T347,2026-08-11 17:44:00,6,12.906585,77.596707,877.1,32.44,0.336,0.067,9.53,5.33,-6.37,-0.71,Handlebar_Mount
TEL_009071,T347,2026-08-11 17:45:00,7,12.906603,77.596655,871.6,34.06,-0.644,-0.512,9.747,7.51,9.18,5.31,Handlebar_Mount
TEL_009072,T347,2026-08-11 17:46:00,8,12.906574,77.596613,887.1,27.16,1.918,-0.223,9.05,-4.59,-6.79,-18.09,Handlebar_Mount
TEL_009073,T347,2026-08-11 17:47:00,9,12.90654,77.596662,878.9,31.6,0.865,0.871,10.159,8.08,-6.26,-17.78,Handlebar_Mount
TEL_009074,T347,2026-08-11 17:48:00,10,12.906568,77.596702,874.3,26.11,-0.046,-0.279,11.677,-9.71,-14.38,6.92,Handlebar_Mount
TEL_009075,T347,2026-08-11 17:49:00,11,12.906541,77.596662,883.6,26.02,0.849,-0.826,9.964,3.89,-17.87,3.94,Handlebar_Mount
TEL_009076,T347,2026-08-11 17:50:00,12,12.906557,77.596686,887.7,31.51,0.362,1.338,10.949,0.66,-2.09,-12.81,Handlebar_Mount
TEL_009077,T347,2026-08-11 17:51:00,13,12.906572,77.596729,882.0,27.76,1.556,0.667,9.949,5.61,18.55,-11.8,Handlebar_Mount
TEL_009078,T347,2026-08-11 17:52:00,14,12.906536,77.596677,881.9,34.09,-0.709,-0.297,10.402,15.66,-9.07,19.92,Handlebar_Mount
TEL_009079,T347,2026-08-11 17:53:00,15,12.906506,77.596698,875.3,28.39,2.059,0.712,9.551,9.93,-11.5,-14.8,Handlebar_Mount
TEL_009080,T347,2026-08-11 17:54:00,16,12.906523,77.596748,879.2,32.65,-0.024,-0.277,10.446,1.45,13.65,19.23,Handlebar_Mount
TEL_009081,T347,2026-08-11 17:55:00,17,12.906565,77.596779,888.9,39.62,1.114,-1.686,9.844,16.69,-14.76,-19.57,Handlebar_Mount
TEL_009082,T347,2026-08-11 17:56:00,18,12.906586,77.59684,879.1,39.82,-0.059,-0.269,9.596,-0.54,22.17,5.3,Handlebar_Mount
TEL_009083,T347,2026-08-11 17:57:00,19,12.906608,77.596902,872.7,40.55,-0.266,-2.742,8.758,-2.04,4.92,4.65,Handlebar_Mount
TEL_009084,T347,2026-08-11 17:58:00,20,12.906645,77.596847,873.7,35.84,0.875,-0.849,8.738,11.64,-14.93,12.55,Handlebar_Mount
TEL_009085,T347,2026-08-11 17:59:00,21,12.906667,77.596911,873.8,41.51,-0.463,-2.92,9.466,-2.92,11.12,-17.21,Handlebar_Mount
TEL_009086,T347,2026-08-11 18:00:00,22,12.906625,77.596942,888.7,39.87,0.973,0.488,9.845,-7.64,-11.49,-12.98,Handlebar_Mount
TEL_009087,T347,2026-08-11 18:01:00,23,12.906643,77.596993,869.1,33.65,-2.249,0.299,9.138,9.07,-6.17,-6.13,Handlebar_Mount
TEL_009088,T347,2026-08-11 18:02:00,24,12.90661,77.597017,881.6,30.85,-1.523,-0.829,9.536,9.43,5.4,13.17,Handlebar_Mount
TEL_009089,T347,2026-08-11 18:03:00,25,12.906575,77.596966,882.1,33.31,-1.052,-2.606,9.705,0.22,11.38,17.74,Handlebar_Mount
TEL_009090,T347,2026-08-11 18:04:00,26,12.906591,77.597013,884.1,30.94,1.352,0.415,9.437,5.26,-6.61,15.48,Handlebar_Mount
TEL_009091,T347,2026-08-11 18:05:00,27,12.90656,77.59706,875.2,30.08,0.032,0.324,9.493,14.57,-2.63,-10.24,Handlebar_Mount
TEL_009092,T347,2026-08-11 18:06:00,28,12.906595,77.597008,877.5,33.52,0.743,1.216,9.468,-2.79,23.37,15.74,Handlebar_Mount
TEL_009093,T347,2026-08-11 18:07:00,29,12.906569,77.597046,882.9,24.43,-0.179,-0.053,10.124,-3.65,9.09,-22.41,Handlebar_Mount
TEL_009094,T347,2026-08-11 18:08:00,30,12.906591,77.597015,879.1,20.12,0.482,-0.527,11.308,0.52,25.24,6.08,Handlebar_Mount
TEL_009095,T348,2026-08-12 19:11:00,1,12.93252,77.601349,884.4,7.08,-1.223,-0.72,10.005,-2.66,-6.29,-36.47,Handlebar_Mount
TEL_009096,T348,2026-08-12 19:12:00,2,12.932525,77.601364,878.5,9.84,-0.489,1.249,9.716,-8.82,4.52,1.16,Handlebar_Mount
TEL_009097,T348,2026-08-12 19:13:00,3,12.932547,77.601332,880.2,20.73,-1.006,-0.44,10.047,-5.16,25.42,-15.8,Handlebar_Mount
TEL_009098,T348,2026-08-12 19:14:00,4,12.932578,77.601378,879.0,29.76,-0.476,-1.375,9.698,0.22,20.37,-3.88,Handlebar_Mount
TEL_009099,T348,2026-08-12 19:15:00,5,12.932615,77.601325,876.6,34.85,-0.629,0.091,10.09,6.07,-7.33,-1.39,Handlebar_Mount
TEL_009100,T348,2026-08-12 19:16:00,6,12.932661,77.601259,884.8,42.78,1.131,0.594,9.955,2.36,-12.02,2.52,Handlebar_Mount
TEL_009101,T348,2026-08-12 19:17:00,7,12.932703,77.601198,880.1,39.63,0.453,0.037,9.23,8.99,-3.24,-8.26,Handlebar_Mount
TEL_009102,T348,2026-08-12 19:18:00,8,12.932723,77.601139,874.1,38.28,-1.465,-0.627,10.319,0.04,-1.96,13.4,Handlebar_Mount
TEL_009103,T348,2026-08-12 19:19:00,9,12.932686,77.601193,873.4,34.69,0.205,-0.717,10.791,-5.26,17.3,-15.16,Handlebar_Mount
TEL_009104,T348,2026-08-12 19:20:00,10,12.932701,77.601149,877.0,28.1,-0.356,0.196,10.154,2.37,-14.19,-0.02,Handlebar_Mount
TEL_009105,T348,2026-08-12 19:21:00,11,12.932736,77.601175,879.5,32.85,0.478,-0.57,9.632,-2.48,8.79,8.52,Handlebar_Mount
TEL_009106,T348,2026-08-12 19:22:00,12,12.932704,77.601128,879.9,30.02,-0.912,0.186,10.984,-7.82,16.14,3.08,Handlebar_Mount
TEL_009107,T348,2026-08-12 19:23:00,13,12.932718,77.601087,873.7,26.98,0.253,0.662,8.943,8.86,-17.78,-6.78,Handlebar_Mount
TEL_009108,T348,2026-08-12 19:24:00,14,12.932735,77.601111,882.1,31.32,-1.231,0.146,9.481,-7.61,6.46,6.94,Handlebar_Mount
TEL_009109,T348,2026-08-12 19:25:00,15,12.93277,77.601136,876.5,33.0,-0.639,-0.156,9.511,5.9,17.88,-4.42,Handlebar_Mount
TEL_009110,T348,2026-08-12 19:26:00,16,12.932736,77.601161,876.8,32.07,-0.153,1.092,9.263,0.48,-6.23,4.77,Handlebar_Mount
TEL_009111,T348,2026-08-12 19:27:00,17,12.932754,77.601188,878.4,34.45,-0.141,0.427,10.347,-0.69,-1.9,-3.31,Handlebar_Mount
TEL_009112,T348,2026-08-12 19:28:00,18,12.932777,77.60122,881.1,42.68,-0.984,0.858,8.795,-7.02,-12.44,-0.23,Handlebar_Mount
TEL_009113,T348,2026-08-12 19:29:00,19,12.932823,77.601288,881.9,44.05,-0.575,0.366,9.978,-6.83,-12.92,-18.39,Handlebar_Mount
TEL_009114,T348,2026-08-12 19:30:00,20,12.932846,77.601222,887.4,42.77,-0.543,0.886,10.058,5.93,-24.18,-0.61,Handlebar_Mount
TEL_009115,T348,2026-08-12 19:31:00,21,12.932807,77.601279,885.9,37.1,-0.558,0.128,9.524,-10.74,-21.68,-8.59,Handlebar_Mount
TEL_009116,T348,2026-08-12 19:32:00,22,12.932777,77.601301,880.5,27.98,0.609,0.407,10.059,-0.96,-9.29,2.69,Handlebar_Mount
TEL_009117,T348,2026-08-12 19:33:00,23,12.93275,77.601262,880.9,25.09,0.517,-0.482,10.257,-1.14,-1.65,0.76,Handlebar_Mount
TEL_009118,T348,2026-08-12 19:34:00,24,12.932772,77.601278,877.4,20.35,0.978,1.289,9.958,0.54,10.83,-20.89,Handlebar_Mount
TEL_009119,T349,2026-08-13 20:05:00,1,12.89654,77.59997,874.2,0.0,-1.849,0.256,10.134,16.67,5.62,8.25,Handlebar_Mount
TEL_009120,T349,2026-08-13 20:06:00,2,12.896544,77.599974,877.6,4.34,-0.324,1.011,10.226,-11.77,7.15,-31.17,Handlebar_Mount
TEL_009121,T349,2026-08-13 20:07:00,3,12.896517,77.599934,870.4,25.77,0.493,-0.102,10.708,-5.06,-9.26,-9.61,Handlebar_Mount
TEL_009122,T349,2026-08-13 20:08:00,4,12.896546,77.599977,879.4,27.74,0.24,1.986,9.708,-5.63,-10.75,-6.39,Handlebar_Mount
TEL_009123,T349,2026-08-13 20:09:00,5,12.896509,77.599922,876.5,35.39,0.203,0.041,9.315,-5.66,17.17,3.03,Handlebar_Mount
TEL_009124,T349,2026-08-13 20:10:00,6,12.896473,77.599871,874.7,33.54,0.302,1.344,9.667,-16.33,-7.81,-11.83,Handlebar_Mount
TEL_009125,T349,2026-08-13 20:11:00,7,12.896493,77.599928,886.5,37.11,0.05,1.279,9.352,-26.94,-0.27,10.62,Handlebar_Mount
TEL_009126,T349,2026-08-13 20:12:00,8,12.896508,77.59997,887.9,27.27,-0.767,1.339,10.156,0.86,-4.79,3.29,Handlebar_Mount
TEL_009127,T349,2026-08-13 20:13:00,9,12.896469,77.599998,872.8,36.41,0.33,1.148,9.728,13.32,23.85,10.02,Handlebar_Mount
TEL_009128,T349,2026-08-13 20:14:00,10,12.896508,77.600026,878.9,37.23,-1.955,-2.689,10.68,-1.35,3.39,25.69,Handlebar_Mount
TEL_009129,T349,2026-08-13 20:15:00,11,12.896471,77.600053,886.7,35.53,-0.839,-0.059,8.681,0.51,13.06,4.5,Handlebar_Mount
TEL_009130,T349,2026-08-13 20:16:00,12,12.896491,77.599995,876.5,38.17,0.441,0.951,9.384,1.49,4.52,3.93,Handlebar_Mount
TEL_009131,T349,2026-08-13 20:17:00,13,12.896508,77.600044,882.6,32.19,-1.244,-0.566,10.147,3.81,1.73,3.25,Handlebar_Mount
TEL_009132,T349,2026-08-13 20:18:00,14,12.896525,77.600069,891.8,32.36,0.191,-0.018,11.039,0.55,0.55,16.17,Handlebar_Mount
TEL_009133,T349,2026-08-13 20:19:00,15,12.896541,77.600092,887.4,29.99,-0.823,0.088,9.547,-5.8,-15.98,-16.69,Handlebar_Mount
TEL_009134,T349,2026-08-13 20:20:00,16,12.89656,77.60012,871.2,36.77,-1.148,0.523,9.507,-16.63,6.0,-7.19,Handlebar_Mount
TEL_009135,T349,2026-08-13 20:21:00,17,12.896581,77.600181,883.1,39.47,-1.436,1.302,9.093,0.34,11.38,7.3,Handlebar_Mount
TEL_009136,T349,2026-08-13 20:22:00,18,12.896603,77.600212,884.6,40.67,-0.806,-0.346,10.249,-21.1,7.71,-20.25,Handlebar_Mount
TEL_009137,T349,2026-08-13 20:23:00,19,12.896618,77.600255,877.2,27.73,-0.27,-0.833,9.748,-5.25,-1.59,6.43,Handlebar_Mount
TEL_009138,T349,2026-08-13 20:24:00,20,12.896591,77.600216,880.7,25.3,-0.572,-1.984,9.765,-0.7,-1.07,-19.66,Handlebar_Mount
TEL_009139,T350,2026-08-14 22:28:00,1,12.899396,77.600012,873.7,8.77,0.994,-0.761,10.266,-1.62,-1.49,23.69,Handlebar_Mount
TEL_009140,T350,2026-08-14 22:29:00,2,12.899403,77.599992,879.2,13.06,-0.189,-0.396,9.371,5.62,14.4,9.92,Handlebar_Mount
TEL_009141,T350,2026-08-14 22:30:00,3,12.899413,77.599964,878.6,18.17,1.283,0.427,10.289,-20.25,-4.95,-5.13,Handlebar_Mount
TEL_009142,T350,2026-08-14 22:31:00,4,12.899442,77.600006,871.6,27.0,0.123,-0.604,9.237,1.95,-4.12,13.32,Handlebar_Mount
TEL_009143,T350,2026-08-14 22:32:00,5,12.899407,77.600055,873.2,32.44,-0.393,0.929,9.52,-7.28,-12.33,-11.5,Handlebar_Mount
TEL_009144,T350,2026-08-14 22:33:00,6,12.899423,77.60001,882.3,29.74,1.333,0.217,10.373,2.23,6.23,-12.72,Handlebar_Mount
TEL_009145,T350,2026-08-14 22:34:00,7,12.899442,77.599955,876.4,35.62,1.464,-0.103,10.989,-1.16,19.35,-8.09,Handlebar_Mount
TEL_009146,T350,2026-08-14 22:35:00,8,12.89948,77.599983,877.4,35.99,0.449,-0.759,9.786,-2.04,-12.1,-4.18,Handlebar_Mount
TEL_009147,T350,2026-08-14 22:36:00,9,12.899499,77.60001,881.8,35.05,0.671,-0.885,10.743,-3.39,-13.71,-4.36,Handlebar_Mount
TEL_009148,T350,2026-08-14 22:37:00,10,12.899542,77.600041,885.8,41.2,0.152,-0.181,10.972,22.18,-0.99,6.63,Handlebar_Mount
TEL_009149,T350,2026-08-14 22:38:00,11,12.899587,77.599976,884.3,42.47,1.16,-0.893,9.543,-1.42,-13.42,7.36,Handlebar_Mount
TEL_009150,T350,2026-08-14 22:39:00,12,12.899612,77.599905,881.2,46.43,-0.507,-1.612,10.107,1.48,-8.06,2.47,Handlebar_Mount
TEL_009151,T350,2026-08-14 22:40:00,13,12.899636,77.599835,882.4,45.32,-1.096,0.503,10.171,16.11,2.27,1.99,Handlebar_Mount
TEL_009152,T350,2026-08-14 22:41:00,14,12.899657,77.599866,877.9,40.3,0.187,-0.763,10.633,-1.44,18.78,-9.35,Handlebar_Mount
TEL_009153,T350,2026-08-14 22:42:00,15,12.899608,77.599937,877.7,46.2,-1.64,-2.344,10.11,3.64,0.19,8.16,Handlebar_Mount
TEL_009154,T350,2026-08-14 22:43:00,16,12.899569,77.59988,875.2,36.82,1.102,-0.502,9.769,-0.44,-19.15,-2.32,Handlebar_Mount
TEL_009155,T350,2026-08-14 22:44:00,17,12.899603,77.599905,884.7,32.03,0.412,-0.568,9.976,0.32,-21.19,-32.44,Handlebar_Mount
TEL_009156,T350,2026-08-14 22:45:00,18,12.899616,77.599924,886.6,24.47,0.572,-0.347,9.013,5.94,-5.52,7.6,Handlebar_Mount
TEL_009157,T351,2026-08-15 23:22:00,1,12.910229,77.617583,884.0,4.87,-0.161,0.191,10.165,-1.92,-4.0,0.56,Handlebar_Mount
TEL_009158,T351,2026-08-15 23:23:00,2,12.910215,77.617603,878.6,13.08,0.3,1.389,9.288,6.21,3.68,-1.01,Handlebar_Mount
TEL_009159,T351,2026-08-15 23:24:00,3,12.910227,77.617635,885.7,21.11,1.308,0.879,10.014,3.66,-17.37,-16.29,Handlebar_Mount
